"x.y.iso";"t";"kcr";"value"
"-42p25.-21p75.BRA";1995;"cropland";9652.80200270581
"-42p25.-22p25.BRA";1995;"cropland";15427.2248760236
"-42p25.-22p75.BRA";1995;"cropland";16923.8506655424
"-42p25.-2p75.BRA";1995;"cropland";9397.32035793523
"-42p25.-3p25.BRA";1995;"cropland";27983.2218583857
"-42p25.-3p75.BRA";1995;"cropland";43357.1088054816
"-42p25.-4p25.BRA";1995;"cropland";32706.8362921503
"-42p25.-4p75.BRA";1995;"cropland";41708.5779274315
"-42p25.-5p25.BRA";1995;"cropland";28721.3257896859
"-42p25.-5p75.BRA";1995;"cropland";20745.636905796
"-42p25.-6p25.BRA";1995;"cropland";23226.165268724
"-42p25.-6p75.BRA";1995;"cropland";30874.953981703
"-42p25.-7p25.BRA";1995;"cropland";23841.7057769148
"-42p25.-7p75.BRA";1995;"cropland";14222.3168636746
"-42p25.-8p25.BRA";1995;"cropland";33717.740877226
"-42p25.-8p75.BRA";1995;"cropland";5577.89936117868
"-42p25.-9p25.BRA";1995;"cropland";6441.63628239195
"-42p25.-9p75.BRA";1995;"cropland";3127.83675086087
"-42p75.-10p25.BRA";1995;"cropland";2984.50598199936
"-42p75.-10p75.BRA";1995;"cropland";765.372487957232
"-42p75.-11p25.BRA";1995;"cropland";1129.52943810344
"-42p75.-11p75.BRA";1995;"cropland";1247.55656427681
"-42p75.-12p25.BRA";1995;"cropland";912.462768721264
"-42p75.-12p75.BRA";1995;"cropland";5084.6717784169
"-42p75.-13p25.BRA";1995;"cropland";8957.02663490628
"-42p75.-13p75.BRA";1995;"cropland";14217.5158072969
"-42p75.-14p25.BRA";1995;"cropland";48168.5925826782
"-42p75.-14p75.BRA";1995;"cropland";23844.3372219524
"-42p75.-15p25.BRA";1995;"cropland";22929.6661608525
"-42p75.-15p75.BRA";1995;"cropland";15839.6522630352
"-42p75.-16p25.BRA";1995;"cropland";3610.42885864965
